"2016-03-26T17:14:34.430Z, ""load"", ""https://search.yahoo.com/yhs/search?p=deredactie&ei=UTF-8&hspart=mozilla&hsimp=yhs-002"", """"";;;
"2016-03-26T18:30:50.743Z, ""click"", ""https://search.yahoo.com/yhs/search?p=kuleuven+ingenieurswetenschappen&ei=UTF-8&hspart=mozilla&hsimp=yhs-002"", ""http://r.search.yahoo.com/_ylt=AwrTcdtX1fZWqMkAiYInnIlQ";"_ylu=X3oDMTEyaDIxdG80BGNvbG8DZ3ExBHBvcwMyBHZ0aWQDQjE3MThfMQRzZWMDc3I-/RV=2/RE=1459045848/RO=10/RU=https%3a%2f%2fonderwijsaanbod.kuleuven.be%2fopleidingen%2fn%2fCQ_50362492.htm/RK=0/RS=T8zjc4Ll1b47TWut9o8iR.IxbKI-""";;
"2016-03-26T18:30:54.908Z, ""load"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/n/CQ_50362492.htm"", """"";;;
"2016-03-26T18:30:57.293Z, ""click"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/n/CQ_50362492.htm"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/n/index.htm""";;;
"2016-03-26T18:30:57.301Z, ""beforeunload"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/n/CQ_50362492.htm"", """"";;;
"2016-03-26T18:30:58.147Z, ""load"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/n/index.htm"", """"";;;
"2016-03-26T18:30:59.738Z, ""click"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/n/index.htm"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/n/index.htm#""";;;
"2016-03-26T18:31:00.142Z, ""polling"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/n/index.htm#bl=9";"&f=-1,-1,-1,-1"", """"";;
"2016-03-26T18:31:00.954Z, ""click"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/n/index.htm#bl=9";"&f=-1,-1,-1,-1"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/n/index.htm#""";;
"2016-03-26T18:31:01.142Z, ""polling"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/n/index.htm#bl=9";"70&f=-1,-1,-1,-1"", """"";;
"2016-03-26T18:31:08.551Z, ""click"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/n/index.htm#bl=9";"70&f=-1,-1,-1,-1"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/n/CQ_50268945.htm""";;
"2016-03-26T18:31:08.556Z, ""beforeunload"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/n/index.htm#bl=9";"70&f=-1,-1,-1,-1"", """"";;
"2016-03-26T18:31:09.321Z, ""load"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/n/CQ_50268945.htm"", """"";;;
"2016-03-26T18:31:10.743Z, ""click"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/n/CQ_50268945.htm"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/n/CQ_50268945.htm#""";;;
"2016-03-26T18:31:13.150Z, ""click"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/n/CQ_50268945.htm#activetab=profiel"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/n/SC_51230411.htm""";;;
"2016-03-26T18:31:10.821Z, ""polling"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/n/CQ_50268945.htm#activetab=profiel"", """"";;;
"2016-03-26T18:31:13.156Z, ""beforeunload"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/n/CQ_50268945.htm#activetab=profiel"", """"";;;
"2016-03-26T18:31:14.572Z, ""load"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/n/SC_51230411.htm"", """"";;;
"2016-03-26T18:31:17.061Z, ""polling"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/n/SC_51230411.htm#bl=01"", """"";;;
"2016-03-26T18:31:17.677Z, ""click"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/n/SC_51230411.htm#bl=01"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/n/SC_51230411.htm#""";;;
"2016-03-26T18:31:18.062Z, ""polling"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/n/SC_51230411.htm#bl=01,0101"", """"";;;
"2016-03-26T18:31:19.774Z, ""click"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/n/SC_51230411.htm#bl=01,0101"", ""https://onderwijsaanbod.kuleuven.be/syllabi/n/H04H0BN.htm""";;;
"2016-03-26T18:31:19.778Z, ""beforeunload"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/n/SC_51230411.htm#bl=01,0101"", """"";;;
"2016-03-26T18:31:20.568Z, ""load"", ""https://onderwijsaanbod.kuleuven.be/syllabi/n/H04H0BN.htm"", """"";;;
"2016-03-26T18:31:20.602Z, ""click"", ""https://onderwijsaanbod.kuleuven.be/syllabi/n/H04H0BN.htm"", ""https://onderwijsaanbod.kuleuven.be/syllabi/n/H04H0BN.htm#""";;;
"2016-03-26T18:31:21.068Z, ""polling"", ""https://onderwijsaanbod.kuleuven.be/syllabi/n/H04H0BN.htm#activetab=doelstellingen_idm3655872"", """"";;;
"2016-03-26T18:31:22.236Z, ""click"", ""https://onderwijsaanbod.kuleuven.be/syllabi/n/H04H0BN.htm#activetab=doelstellingen_idm3655872"", ""https://onderwijsaanbod.kuleuven.be/syllabi/n/H04H0BN.htm#""";;;
"2016-03-26T18:31:22.603Z, ""polling"", ""https://onderwijsaanbod.kuleuven.be/syllabi/n/H04H0BN.htm#activetab=begintermen_idm3655472"", """"";;;
"2016-03-26T18:31:23.573Z, ""polling"", ""https://onderwijsaanbod.kuleuven.be/syllabi/n/H04H0BN.htm#activetab=doelstellingen_idm3655872"", """"";;;
"2016-03-26T18:31:24.072Z, ""polling"", ""https://onderwijsaanbod.kuleuven.be/syllabi/n/H04H0BN.htm"", """"";;;
"2016-03-26T18:31:25.755Z, ""beforeunload"", ""https://onderwijsaanbod.kuleuven.be/syllabi/n/H04H0BN.htm"", """"";;;
"2016-03-26T18:31:26.842Z, ""load"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/n/SC_51230411.htm#bl=01"", """"";;;
"2016-03-26T18:31:31.842Z, ""click"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/n/SC_51230411.htm#bl=01"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/n/SC_51230411.htm#""";;;
"2016-03-26T18:31:32.332Z, ""polling"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/n/SC_51230411.htm#bl=01,03"", """"";;;
"2016-03-26T18:31:32.950Z, ""click"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/n/SC_51230411.htm#bl=01,03"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/n/SC_51230411.htm#""";;;
"2016-03-26T18:31:33.331Z, ""polling"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/n/SC_51230411.htm#bl=01,03,0303"", """"";;;
"2016-03-26T18:31:34.194Z, ""click"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/n/SC_51230411.htm#bl=01,03,0303"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/n/SC_51230411.htm#""";;;
"2016-03-26T18:31:34.331Z, ""polling"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/n/SC_51230411.htm#bl=01,03,0303,030301"", """"";;;
"2016-03-26T18:31:35.179Z, ""click"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/n/SC_51230411.htm#bl=01,03,0303,030301"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/n/SC_51230411.htm#""";;;
"2016-03-26T18:31:35.350Z, ""polling"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/n/SC_51230411.htm#bl=01,03,0303,030301,030302"", """"";;;
"2016-03-26T18:31:38.825Z, ""click"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/n/SC_51230411.htm#bl=01,03,0303,030301,030302"", ""https://onderwijsaanbod.kuleuven.be/syllabi/e/H02C6AE.htm""";;;
"2016-03-26T18:31:38.834Z, ""beforeunload"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/n/SC_51230411.htm#bl=01,03,0303,030301,030302"", """"";;;
"2016-03-26T18:31:39.629Z, ""load"", ""https://onderwijsaanbod.kuleuven.be/syllabi/e/H02C6AE.htm"", """"";;;
"2016-03-26T18:31:39.660Z, ""click"", ""https://onderwijsaanbod.kuleuven.be/syllabi/e/H02C6AE.htm"", ""https://onderwijsaanbod.kuleuven.be/syllabi/e/H02C6AE.htm#""";;;
"2016-03-26T18:31:40.128Z, ""polling"", ""https://onderwijsaanbod.kuleuven.be/syllabi/e/H02C6AE.htm#activetab=doelstellingen_idm1547344"", """"";;;
"2016-03-26T18:31:43.634Z, ""polling"", ""https://onderwijsaanbod.kuleuven.be/syllabi/e/H02C6AE.htm"", """"";;;
"2016-03-26T18:31:47.404Z, ""beforeunload"", ""https://onderwijsaanbod.kuleuven.be/syllabi/e/H02C6AE.htm"", """"";;;
"2016-03-26T18:31:49.713Z, ""load"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/n/SC_51230411.htm#bl=01,03,0303,030301,030302"", """"";;;
"2016-03-26T18:31:52.978Z, ""click"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/n/SC_51230411.htm#bl=01,03,0303,030301,030302"", ""https://onderwijsaanbod.kuleuven.be/syllabi/e/H0T25AE.htm""";;;
"2016-03-26T18:31:52.987Z, ""beforeunload"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/n/SC_51230411.htm#bl=01,03,0303,030301,030302"", """"";;;
"2016-03-26T18:31:53.510Z, ""load"", ""https://onderwijsaanbod.kuleuven.be/syllabi/e/H0T25AE.htm"", """"";;;
"2016-03-26T18:31:53.544Z, ""click"", ""https://onderwijsaanbod.kuleuven.be/syllabi/e/H0T25AE.htm"", ""https://onderwijsaanbod.kuleuven.be/syllabi/e/H0T25AE.htm#""";;;
"2016-03-26T18:31:54.009Z, ""polling"", ""https://onderwijsaanbod.kuleuven.be/syllabi/e/H0T25AE.htm#activetab=doelstellingen_idm2436032"", """"";;;
"2016-03-26T18:31:56.509Z, ""polling"", ""https://onderwijsaanbod.kuleuven.be/syllabi/e/H0T25AE.htm"", """"";;;
"2016-03-26T18:31:57.313Z, ""beforeunload"", ""https://onderwijsaanbod.kuleuven.be/syllabi/e/H0T25AE.htm"", """"";;;
"2016-03-26T18:31:58.596Z, ""load"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/n/SC_51230411.htm#bl=01,03,0303,030301,030302"", """"";;;
"2016-03-26T18:32:02.489Z, ""click"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/n/SC_51230411.htm#bl=01,03,0303,030301,030302"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/n/SC_51230411.htm#""";;;
"2016-03-26T18:32:02.591Z, ""polling"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/n/SC_51230411.htm#bl=01,03,0303,030301,030302,03030201"", """"";;;
"2016-03-26T18:32:05.090Z, ""click"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/n/SC_51230411.htm#bl=01,03,0303,030301,030302,03030201"", ""https://onderwijsaanbod.kuleuven.be/syllabi/e/H02H4AE.htm""";;;
"2016-03-26T18:32:05.096Z, ""beforeunload"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/n/SC_51230411.htm#bl=01,03,0303,030301,030302,03030201"", """"";;;
"2016-03-26T18:32:05.960Z, ""load"", ""https://onderwijsaanbod.kuleuven.be/syllabi/e/H02H4AE.htm"", """"";;;
"2016-03-26T18:32:05.993Z, ""click"", ""https://onderwijsaanbod.kuleuven.be/syllabi/e/H02H4AE.htm"", ""https://onderwijsaanbod.kuleuven.be/syllabi/e/H02H4AE.htm#""";;;
"2016-03-26T18:32:06.460Z, ""polling"", ""https://onderwijsaanbod.kuleuven.be/syllabi/e/H02H4AE.htm#activetab=doelstellingen_idp12247696"", """"";;;
"2016-03-26T18:32:09.333Z, ""click"", ""https://onderwijsaanbod.kuleuven.be/syllabi/e/H02H4AE.htm#activetab=doelstellingen_idp12247696"", ""https://onderwijsaanbod.kuleuven.be/syllabi/e/H02H4AE.htm#""";;;
"2016-03-26T18:32:09.458Z, ""polling"", ""https://onderwijsaanbod.kuleuven.be/syllabi/e/H02H4AE.htm#activetab=plaatsen_in_het_onderwijsaanbod_idp12267296"", """"";;;
"2016-03-26T18:32:17.742Z, ""click"", ""https://onderwijsaanbod.kuleuven.be/syllabi/e/H02H4AE.htm#activetab=plaatsen_in_het_onderwijsaanbod_idp12267296"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/e/SC_51016880.htm""";;;
"2016-03-26T18:32:17.749Z, ""beforeunload"", ""https://onderwijsaanbod.kuleuven.be/syllabi/e/H02H4AE.htm#activetab=plaatsen_in_het_onderwijsaanbod_idp12267296"", """"";;;
"2016-03-26T18:32:18.750Z, ""load"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/e/SC_51016880.htm"", """"";;;
"2016-03-26T18:32:24.456Z, ""click"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/e/SC_51016880.htm"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/e/SC_51016880.htm#""";;;
"2016-03-26T18:32:24.743Z, ""polling"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/e/SC_51016880.htm#bl=01"", """"";;;
"2016-03-26T18:32:25.811Z, ""click"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/e/SC_51016880.htm#bl=01"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/e/SC_51016880.htm#""";;;
"2016-03-26T18:32:26.244Z, ""polling"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/e/SC_51016880.htm#bl=01,0102"", """"";;;
"2016-03-26T18:32:26.854Z, ""click"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/e/SC_51016880.htm#bl=01,0102"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/e/SC_51016880.htm#""";;;
"2016-03-26T18:32:27.245Z, ""polling"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/e/SC_51016880.htm#bl=01,0102,0103"", """"";;;
"2016-03-26T18:32:28.838Z, ""click"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/e/SC_51016880.htm#bl=01,0102,0103"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/e/SC_51016880.htm#""";;;
"2016-03-26T18:32:29.243Z, ""polling"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/e/SC_51016880.htm#bl=01,0102,0103,0104"", """"";;;
"2016-03-26T18:32:30.587Z, ""click"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/e/SC_51016880.htm#bl=01,0102,0103,0104"", ""https://onderwijsaanbod.kuleuven.be/syllabi/e/H02C4AE.htm""";;;
"2016-03-26T18:32:30.592Z, ""beforeunload"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/e/SC_51016880.htm#bl=01,0102,0103,0104"", """"";;;
"2016-03-26T18:32:32.200Z, ""load"", ""https://onderwijsaanbod.kuleuven.be/syllabi/e/H02C4AE.htm"", """"";;;
"2016-03-26T18:32:32.232Z, ""click"", ""https://onderwijsaanbod.kuleuven.be/syllabi/e/H02C4AE.htm"", ""https://onderwijsaanbod.kuleuven.be/syllabi/e/H02C4AE.htm#""";;;
"2016-03-26T18:32:32.702Z, ""polling"", ""https://onderwijsaanbod.kuleuven.be/syllabi/e/H02C4AE.htm#activetab=doelstellingen_idp1617216"", """"";;;
"2016-03-26T18:32:38.699Z, ""polling"", ""https://onderwijsaanbod.kuleuven.be/syllabi/e/H02C4AE.htm"", """"";;;
"2016-03-26T18:32:39.434Z, ""beforeunload"", ""https://onderwijsaanbod.kuleuven.be/syllabi/e/H02C4AE.htm"", """"";;;
"2016-03-26T18:32:40.459Z, ""load"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/e/SC_51016880.htm#bl=01,0102,0103,0104"", """"";;;
"2016-03-26T18:32:44.098Z, ""click"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/e/SC_51016880.htm#bl=01,0102,0103,0104"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/n/index.htm""";;;
"2016-03-26T18:32:44.104Z, ""beforeunload"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/e/SC_51016880.htm#bl=01,0102,0103,0104"", """"";;;
"2016-03-26T18:32:46.539Z, ""load"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/n/index.htm"", """"";;;
"2016-03-26T18:32:49.770Z, ""click"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/n/index.htm"", ""http://www.kuleuven.be/studenten/""";;;
"2016-03-26T18:32:49.775Z, ""beforeunload"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/n/index.htm"", """"";;;
"2016-03-26T18:32:53.886Z, ""click"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/n/index.htm"", ""http://www.kuleuven.be/studenten/""";;;
"2016-03-26T18:32:53.895Z, ""beforeunload"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/n/index.htm"", """"";;;
"2016-03-26T18:32:56.661Z, ""load"", ""http://www.kuleuven.be/studenten/"", """"";;;
"2016-03-26T18:33:04.288Z, ""click"", ""http://www.kuleuven.be/studenten/"", ""http://www.kuleuven.be/studenten/starters/index.html""";;;
"2016-03-26T18:33:04.295Z, ""beforeunload"", ""http://www.kuleuven.be/studenten/"", """"";;;
"2016-03-26T18:33:05.940Z, ""load"", ""http://www.kuleuven.be/studenten/starters/index.html"", """"";;;
"2016-03-26T18:33:06.798Z, ""click"", ""http://www.kuleuven.be/studenten/starters/index.html"", ""http://nieuws.kuleuven.be/""";;;
"2016-03-26T18:33:06.807Z, ""beforeunload"", ""http://www.kuleuven.be/studenten/starters/index.html"", """"";;;
"2016-03-26T18:33:15.123Z, ""load"", ""http://nieuws.kuleuven.be/"", """"";;;
"2016-03-26T18:33:15.284Z, ""click"", ""http://nieuws.kuleuven.be/"", ""http://nieuws.kuleuven.be/taxonomy/term/59""";;;
"2016-03-26T18:33:15.604Z, ""beforeunload"", ""http://nieuws.kuleuven.be/"", """"";;;
"2016-03-26T18:33:15.948Z, ""load"", ""http://nieuws.kuleuven.be/taxonomy/term/59"", """"";;;
"2016-03-26T18:33:20.565Z, ""click"", ""http://nieuws.kuleuven.be/taxonomy/term/59"", ""http://www.kuleuven.be/kuleuven/""";;;
"2016-03-26T18:33:21.073Z, ""beforeunload"", ""http://nieuws.kuleuven.be/taxonomy/term/59"", """"";;;
"2016-03-26T18:33:22.051Z, ""load"", ""http://www.kuleuven.be/kuleuven/"", """"";;;
"2016-03-26T18:33:24.288Z, ""click"", ""http://www.kuleuven.be/kuleuven/"", ""http://www.kuleuven.be/studeren/""";;;
"2016-03-26T18:33:24.299Z, ""beforeunload"", ""http://www.kuleuven.be/kuleuven/"", """"";;;
"2016-03-26T18:33:24.653Z, ""load"", ""http://www.kuleuven.be/studeren/"", """"";;;
"2016-03-26T18:33:26.797Z, ""click"", ""http://www.kuleuven.be/studeren/"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/n/""";;;
"2016-03-26T18:33:26.807Z, ""beforeunload"", ""http://www.kuleuven.be/studeren/"", """"";;;
"2016-03-26T18:33:27.763Z, ""load"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/n/"", """"";;;
"2016-03-26T18:33:30.809Z, ""click"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/n/"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/n/#""";;;
"2016-03-26T18:33:31.258Z, ""polling"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/n/#bl=9";"&f=-1,-1,-1,-1"", """"";;
"2016-03-26T18:33:32.975Z, ""click"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/n/#bl=9";"&f=-1,-1,-1,-1"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/n/F_50000486.htm""";;
"2016-03-26T18:33:32.992Z, ""beforeunload"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/n/#bl=9";"&f=-1,-1,-1,-1"", """"";;
"2016-03-26T18:33:33.257Z, ""polling"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/n/#bl=9";"-1&f=-1,-1,-1,-1"", """"";;
"2016-03-26T18:33:33.956Z, ""load"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/n/F_50000486.htm"", """"";;;
"2016-03-26T18:33:34.458Z, ""polling"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/n/F_50000486.htm#bl=all"", """"";;;
"2016-03-26T18:33:36.726Z, ""click"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/n/F_50000486.htm#bl=all"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/n/F_50000486.htm""";;;
"2016-03-26T18:33:36.731Z, ""beforeunload"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/n/F_50000486.htm#bl=all"", """"";;;
"2016-03-26T18:33:37.176Z, ""load"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/n/F_50000486.htm"", """"";;;
"2016-03-26T18:33:37.675Z, ""polling"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/n/F_50000486.htm#bl=all"", """"";;;
"2016-03-26T18:33:49.935Z, ""click"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/n/F_50000486.htm#bl=all"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/n/F_50000486.htm""";;;
"2016-03-26T18:33:49.943Z, ""beforeunload"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/n/F_50000486.htm#bl=all"", """"";;;
"2016-03-26T18:33:50.786Z, ""load"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/n/F_50000486.htm"", """"";;;
"2016-03-26T18:33:51.287Z, ""polling"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/n/F_50000486.htm#bl=all"", """"";;;
"2016-03-26T18:33:52.952Z, ""click"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/n/F_50000486.htm#bl=all"", ""http://www.eng.kuleuven.be/""";;;
"2016-03-26T18:33:52.959Z, ""beforeunload"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/n/F_50000486.htm#bl=all"", """"";;;
"2016-03-26T18:34:09.408Z, ""click"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/n/F_50000486.htm#bl=all"", ""http://www.kuleuven.be/overons/""";;;
"2016-03-26T18:34:09.418Z, ""beforeunload"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/n/F_50000486.htm#bl=all"", """"";;;
"2016-03-26T18:34:33.255Z, ""click"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/n/F_50000486.htm#bl=all"", ""http://www.kuleuven.be/wieiswie/nl/person""";;;
"2016-03-26T18:34:33.260Z, ""beforeunload"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/n/F_50000486.htm#bl=all"", """"";;;
"2016-03-26T18:34:38.783Z, ""click"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/n/F_50000486.htm#bl=all"", ""http://www.kuleuven.be/wieiswie/nl/person""";;;
"2016-03-26T18:34:38.787Z, ""beforeunload"", ""https://onderwijsaanbod.kuleuven.be/opleidingen/n/F_50000486.htm#bl=all"", """"";;;
"2016-03-26T18:34:53.329Z, ""click"", ""https://search.yahoo.com/yhs/search?p=kuleuven+ingenieurswetenschappen&ei=UTF-8&hspart=mozilla&hsimp=yhs-002"", ""http://r.search.yahoo.com/_ylt=AwrTcdtX1fZWqMkAjYInnIlQ";"_ylu=X3oDMTEybTBvMGdqBGNvbG8DZ3ExBHBvcwM0BHZ0aWQDQjE3MThfMQRzZWMDc3I-/RV=2/RE=1459045848/RO=10/RU=https%3a%2f%2feng.kuleuven.be%2ftoekomstigestudenten/RK=0/RS=Py0tMkQFy0tFqxKrGPUAmv1rCMA-""";;
"2016-03-26T18:35:58.061Z, ""load"", ""http://www.kuleuven.be/wieiswie/nl/person"", """"";;;
"2016-03-26T18:38:12.478Z, ""load"", ""https://eng.kuleuven.be/toekomstigestudenten"", """"";;;
"2016-03-26T18:38:34.797Z, ""click"", ""https://eng.kuleuven.be/toekomstigestudenten"", ""https://eng.kuleuven.be/toekomstigestudenten/burgerlijk-ingenieur""";;;
"2016-03-26T18:38:34.804Z, ""beforeunload"", ""https://eng.kuleuven.be/toekomstigestudenten"", """"";;;
"2016-03-26T18:38:37.854Z, ""load"", ""https://eng.kuleuven.be/toekomstigestudenten/burgerlijk-ingenieur"", """"";;;
"2016-03-26T18:38:39.749Z, ""click"", ""https://eng.kuleuven.be/toekomstigestudenten/burgerlijk-ingenieur"", ""https://eng.kuleuven.be/studenten""";;;
"2016-03-26T18:38:39.758Z, ""beforeunload"", ""https://eng.kuleuven.be/toekomstigestudenten/burgerlijk-ingenieur"", """"";;;
"2016-03-26T18:38:46.885Z, ""load"", ""https://eng.kuleuven.be/studenten"", """"";;;
"2016-03-26T18:38:52.261Z, ""click"", ""https://eng.kuleuven.be/studenten"", ""https://eng.kuleuven.be/werkkopie-studenten/programmas-1/programmas""";;;
"2016-03-26T18:38:52.268Z, ""beforeunload"", ""https://eng.kuleuven.be/studenten"", """"";;;
"2016-03-26T18:38:53.791Z, ""load"", ""https://eng.kuleuven.be/studenten/programmas/index.html"", """"";;;
"2016-03-26T18:38:55.761Z, ""click"", ""https://eng.kuleuven.be/studenten/programmas/index.html"", ""https://eng.kuleuven.be/archief-hoofdpagina/recover/studenten/deadlines-2014-2015.pdf""";;;
"2016-03-26T18:38:55.777Z, ""beforeunload"", ""https://eng.kuleuven.be/studenten/programmas/index.html"", """"";;;
"2016-03-26T18:39:03.941Z, ""load"", ""https://eng.kuleuven.be/webcms/Shibboleth.sso/Login?target=https://eng.kuleuven.be/archief-hoofdpagina/recover/studenten/deadlines-2014-2015.pdf"", """"";;;
"2016-03-26T18:39:03.949Z, ""beforeunload"", ""https://eng.kuleuven.be/webcms/Shibboleth.sso/Login?target=https://eng.kuleuven.be/archief-hoofdpagina/recover/studenten/deadlines-2014-2015.pdf"", """"";;;
"2016-03-26T18:39:08.458Z, ""beforeunload"", ""https://eng.kuleuven.be/webcms/Shibboleth.sso/Login?target=https://eng.kuleuven.be/archief-hoofdpagina/recover/studenten/deadlines-2014-2015.pdf"", """"";;;
"2016-03-26T18:39:08.680Z, ""load"", ""https://eng.kuleuven.be/studenten/programmas/index.html"", """"";;;
"2016-03-26T18:39:11.366Z, ""click"", ""https://eng.kuleuven.be/studenten/programmas/index.html"", ""https://eng.kuleuven.be/english/education/internationalisation""";;;
"2016-03-26T18:39:11.374Z, ""beforeunload"", ""https://eng.kuleuven.be/studenten/programmas/index.html"", """"";;;
"2016-03-26T18:39:13.184Z, ""load"", ""https://eng.kuleuven.be/english/education/internationalisation"", """"";;;
"2016-03-26T18:39:18.287Z, ""click"", ""https://eng.kuleuven.be/english/education/internationalisation"", ""https://eng.kuleuven.be/english/education/internationalisation/Erasmus/Exchange""";;;
"2016-03-26T18:39:18.294Z, ""beforeunload"", ""https://eng.kuleuven.be/english/education/internationalisation"", """"";;;
"2016-03-26T18:39:28.573Z, ""load"", ""https://eng.kuleuven.be/english/education/internationalisation/Erasmus/exchange"", """"";;;
"2016-03-26T18:39:31.640Z, ""click"", ""https://eng.kuleuven.be/english/education/internationalisation/Erasmus/exchange"", ""http://www.kuleuven.be/admissions/""";;;
"2016-03-26T18:39:37.477Z, ""beforeunload"", ""https://eng.kuleuven.be/english/education/internationalisation/Erasmus/exchange"", """"";;;
"2016-03-26T18:39:44.366Z, ""beforeunload"", ""https://search.yahoo.com/yhs/search?p=standaard&ei=UTF-8&hspart=mozilla&hsimp=yhs-002"", """"";;;
